Country,Sector,Year of Date,Month of Date,Unit,Value
Poland,Power,2020,June,Million Cubic Meter,153.474004
Poland,Industrial,2020,June,Million Cubic Meter,375.366972
Poland,Household,2020,June,Million Cubic Meter,707.560049
Poland,Power,2020,July,Million Cubic Meter,203.746145
Poland,Industrial,2020,July,Million Cubic Meter,442.197756
Poland,Household,2020,July,Million Cubic Meter,712.982868
Poland,Power,2020,August,Million Cubic Meter,173.430295
Poland,Industrial,2020,August,Million Cubic Meter,393.646322
Poland,Household,2020,August,Million Cubic Meter,687.809426
Poland,Power,2020,September,Million Cubic Meter,205.899491
Poland,Industrial,2020,September,Million Cubic Meter,439.382179
Poland,Household,2020,September,Million Cubic Meter,764.645676
Poland,Power,2020,October,Million Cubic Meter,206.023526
Poland,Industrial,2020,October,Million Cubic Meter,454.544245
Poland,Household,2020,October,Million Cubic Meter,1113.369749
Poland,Power,2020,November,Million Cubic Meter,244.935703
Poland,Industrial,2020,November,Million Cubic Meter,486.42307
Poland,Household,2020,November,Million Cubic Meter,1405.190052
Poland,Power,2020,December,Million Cubic Meter,260.976564
Poland,Industrial,2020,December,Million Cubic Meter,519.325475
Poland,Household,2020,December,Million Cubic Meter,1703.530998
Poland,Power,2019,January,Million Cubic Meter,228.762
Poland,Industrial,2019,January,Million Cubic Meter,416.975698
Poland,Household,2019,January,Million Cubic Meter,1814.377531
Poland,Power,2019,February,Million Cubic Meter,203.263
Poland,Industrial,2019,February,Million Cubic Meter,369.058074
Poland,Household,2019,February,Million Cubic Meter,1424.695493
Poland,Power,2019,March,Million Cubic Meter,233.818
Poland,Industrial,2019,March,Million Cubic Meter,428.906282
Poland,Household,2019,March,Million Cubic Meter,1372.077172
Poland,Power,2019,April,Million Cubic Meter,255.004
Poland,Industrial,2019,April,Million Cubic Meter,435.517779
Poland,Household,2019,April,Million Cubic Meter,1016.165931
Poland,Power,2019,May,Million Cubic Meter,217.582
Poland,Industrial,2019,May,Million Cubic Meter,381.271657
Poland,Household,2019,May,Million Cubic Meter,889.483018
Poland,Power,2019,June,Million Cubic Meter,185.959
Poland,Industrial,2019,June,Million Cubic Meter,326.065152
Poland,Household,2019,June,Million Cubic Meter,651.419966
Poland,Power,2019,July,Million Cubic Meter,220.728
Poland,Industrial,2019,July,Million Cubic Meter,352.351707
Poland,Household,2019,July,Million Cubic Meter,678.071933
Poland,Power,2019,August,Million Cubic Meter,242.182
Poland,Industrial,2019,August,Million Cubic Meter,402.807254
Poland,Household,2019,August,Million Cubic Meter,664.643405
Poland,Power,2019,September,Million Cubic Meter,176.167
Poland,Industrial,2019,September,Million Cubic Meter,340.664161
Poland,Household,2019,September,Million Cubic Meter,764.252259
Poland,Power,2019,October,Million Cubic Meter,230.426
Poland,Industrial,2019,October,Million Cubic Meter,396.082884
Poland,Household,2019,October,Million Cubic Meter,1064.938448
Poland,Power,2019,November,Million Cubic Meter,251.034
Poland,Industrial,2019,November,Million Cubic Meter,409.827356
Poland,Household,2019,November,Million Cubic Meter,1314.29656
Poland,Power,2019,December,Million Cubic Meter,309.426
Poland,Industrial,2019,December,Million Cubic Meter,450.277927
Poland,Household,2019,December,Million Cubic Meter,1555.534053
Portugal,Power,2024,January,Million Cubic Meter,104.380952
Portugal,Industrial,2024,January,Million Cubic Meter,73.910853
Portugal,Household,2024,January,Million Cubic Meter,223.517719
Portugal,Power,2024,February,Million Cubic Meter,59.238095
Portugal,Industrial,2024,February,Million Cubic Meter,69.57438
Portugal,Household,2024,February,Million Cubic Meter,212.330382
Portugal,Power,2024,March,Million Cubic Meter,69.333333
Portugal,Industrial,2024,March,Million Cubic Meter,77.468466
Portugal,Household,2024,March,Million Cubic Meter,215.293439
Portugal,Power,2024,April,Million Cubic Meter,11.52381
Portugal,Industrial,2024,April,Million Cubic Meter,69.242337
Portugal,Household,2024,April,Million Cubic Meter,191.90052
Portugal,Power,2024,May,Million Cubic Meter,4.380952
Portugal,Industrial,2024,May,Million Cubic Meter,86.045962
Portugal,Household,2024,May,Million Cubic Meter,175.192133
Portugal,Power,2024,June,Million Cubic Meter,7.047619
Portugal,Industrial,2024,June,Million Cubic Meter,89.362685
Portugal,Household,2024,June,Million Cubic Meter,156.065886
Portugal,Power,2024,July,Million Cubic Meter,45.619048
Portugal,Industrial,2024,July,Million Cubic Meter,106.284627
Portugal,Household,2024,July,Million Cubic Meter,148.38204
Portugal,Power,2024,August,Million Cubic Meter,48.952381
Portugal,Industrial,2024,August,Million Cubic Meter,99.340563
Portugal,Household,2024,August,Million Cubic Meter,132.373722
Portugal,Power,2024,September,Million Cubic Meter,57.142857
Portugal,Industrial,2024,September,Million Cubic Meter,105.017751
Portugal,Household,2024,September,Million Cubic Meter,152.315582
Portugal,Power,2024,October,Million Cubic Meter,61.333333
Portugal,Industrial,2024,October,Million Cubic Meter,90.03659
Portugal,Household,2024,October,Million Cubic Meter,177.296743
Portugal,Power,2024,November,Million Cubic Meter,91.904762
Portugal,Industrial,2024,November,Million Cubic Meter,74.615866
Portugal,Household,2024,November,Million Cubic Meter,182.241277
Portugal,Power,2024,December,Million Cubic Meter,120.761905
Portugal,Industrial,2024,December,Million Cubic Meter,68.236139
Portugal,Household,2024,December,Million Cubic Meter,203.287671
Portugal,Power,2023,January,Million Cubic Meter,90.47619
Portugal,Industrial,2023,January,Million Cubic Meter,78.620041
Portugal,Household,2023,January,Million Cubic Meter,208.237102
Portugal,Power,2023,February,Million Cubic Meter,223.142857
Portugal,Industrial,2023,February,Million Cubic Meter,106.414362
Portugal,Household,2023,February,Million Cubic Meter,136.442781
Portugal,Power,2023,March,Million Cubic Meter,91.333333
Portugal,Industrial,2023,March,Million Cubic Meter,91.733394
Portugal,Household,2023,March,Million Cubic Meter,201.790416
Portugal,Power,2023,April,Million Cubic Meter,79.809524
Portugal,Industrial,2023,April,Million Cubic Meter,91.566198
Portugal,Household,2023,April,Million Cubic Meter,157.576659
Portugal,Power,2023,May,Million Cubic Meter,101.809524
Portugal,Industrial,2023,May,Million Cubic Meter,126.072057
Portugal,Household,2023,May,Million Cubic Meter,134.023181
Portugal,Power,2023,June,Million Cubic Meter,168.761905
Portugal,Industrial,2023,June,Million Cubic Meter,159.81079
Portugal,Household,2023,June,Million Cubic Meter,93.808258
Portugal,Power,2023,July,Million Cubic Meter,192.571429
Portugal,Industrial,2023,July,Million Cubic Meter,170.368752
Portugal,Household,2023,July,Million Cubic Meter,87.345534
Portugal,Power,2023,August,Million Cubic Meter,159.047619
Portugal,Industrial,2023,August,Million Cubic Meter,150.045576
Portugal,Household,2023,August,Million Cubic Meter,87.478234
Portugal,Power,2023,September,Million Cubic Meter,173.809524
Portugal,Industrial,2023,September,Million Cubic Meter,153.991122
Portugal,Household,2023,September,Million Cubic Meter,101.91364
Portugal,Power,2023,October,Million Cubic Meter,116.571429
Portugal,Industrial,2023,October,Million Cubic Meter,103.686161
Portugal,Household,2023,October,Million Cubic Meter,127.26622
Portugal,Power,2023,November,Million Cubic Meter,84.666667
Portugal,Industrial,2023,November,Million Cubic Meter,83.08444
Portugal,Household,2023,November,Million Cubic Meter,180.820322
Portugal,Power,2023,December,Million Cubic Meter,70.952381
Portugal,Industrial,2023,December,Million Cubic Meter,70.218378
Portugal,Household,2023,December,Million Cubic Meter,212.829241
Portugal,Power,2022,January,Million Cubic Meter,249.428571
Portugal,Industrial,2022,January,Million Cubic Meter,85.778915
Portugal,Household,2022,January,Million Cubic Meter,206.584809
Portugal,Power,2022,February,Million Cubic Meter,203.047619
Portugal,Industrial,2022,February,Million Cubic Meter,83.586859
Portugal,Household,2022,February,Million Cubic Meter,182.698856
Portugal,Power,2022,March,Million Cubic Meter,216.095238
Portugal,Industrial,2022,March,Million Cubic Meter,96.251922
Portugal,Household,2022,March,Million Cubic Meter,199.367126
Portugal,Power,2022,April,Million Cubic Meter,165.52381
Portugal,Industrial,2022,April,Million Cubic Meter,100.384404
Portugal,Household,2022,April,Million Cubic Meter,174.187025
Portugal,Power,2022,May,Million Cubic Meter,216.571429
Portugal,Industrial,2022,May,Million Cubic Meter,143.02978
Portugal,Household,2022,May,Million Cubic Meter,120.208316
Portugal,Power,2022,June,Million Cubic Meter,249.333333
Portugal,Industrial,2022,June,Million Cubic Meter,171.545465
Portugal,Household,2022,June,Million Cubic Meter,100.440171
Portugal,Power,2022,July,Million Cubic Meter,268
Portugal,Industrial,2022,July,Million Cubic Meter,175.859992
Portugal,Household,2022,July,Million Cubic Meter,92.140008
Portugal,Power,2022,August,Million Cubic Meter,261.809524
Portugal,Industrial,2022,August,Million Cubic Meter,168.141901
Portugal,Household,2022,August,Million Cubic Meter,82.524766
Portugal,Power,2022,September,Million Cubic Meter,237.714286
Portugal,Industrial,2022,September,Million Cubic Meter,150.380679
Portugal,Household,2022,September,Million Cubic Meter,100.000274
Portugal,Power,2022,October,Million Cubic Meter,230.761905
Portugal,Industrial,2022,October,Million Cubic Meter,118.212313
Portugal,Household,2022,October,Million Cubic Meter,127.501972
Portugal,Power,2022,November,Million Cubic Meter,235.333333
Portugal,Industrial,2022,November,Million Cubic Meter,94.997942
Portugal,Household,2022,November,Million Cubic Meter,174.716344
Portugal,Power,2022,December,Million Cubic Meter,143.52381
Portugal,Industrial,2022,December,Million Cubic Meter,59.224696
Portugal,Household,2022,December,Million Cubic Meter,197.156257
Portugal,Power,2021,January,Million Cubic Meter,161.904762
Portugal,Industrial,2021,January,Million Cubic Meter,102.187363
Portugal,Household,2021,January,Million Cubic Meter,305.241209
Portugal,Power,2021,February,Million Cubic Meter,41.238095
Portugal,Industrial,2021,February,Million Cubic Meter,77.400568
Portugal,Household,2021,February,Million Cubic Meter,269.361337
Portugal,Power,2021,March,Million Cubic Meter,103.238095
Portugal,Industrial,2021,March,Million Cubic Meter,99.535777
Portugal,Household,2021,March,Million Cubic Meter,272.368985
Portugal,Power,2021,April,Million Cubic Meter,196.571429
Portugal,Industrial,2021,April,Million Cubic Meter,135.672863
Portugal,Household,2021,April,Million Cubic Meter,211.565232
Portugal,Power,2021,May,Million Cubic Meter,127.333333
Portugal,Industrial,2021,May,Million Cubic Meter,148.789194
Portugal,Household,2021,May,Million Cubic Meter,189.591758
Portugal,Power,2021,June,Million Cubic Meter,243.52381
Portugal,Industrial,2021,June,Million Cubic Meter,196.644123
Portugal,Household,2021,June,Million Cubic Meter,122.498734
Portugal,Power,2021,July,Million Cubic Meter,193.904762
Portugal,Industrial,2021,July,Million Cubic Meter,177.70531
Portugal,Household,2021,July,Million Cubic Meter,136.866119
Portugal,Power,2021,August,Million Cubic Meter,177.142857
Portugal,Industrial,2021,August,Million Cubic Meter,165.822786
Portugal,Household,2021,August,Million Cubic Meter,131.510547
Portugal,Power,2021,September,Million Cubic Meter,249.904762
Portugal,Industrial,2021,September,Million Cubic Meter,188.120816
Portugal,Household,2021,September,Million Cubic Meter,132.926803
Portugal,Power,2021,October,Million Cubic Meter,211.904762
Portugal,Industrial,2021,October,Million Cubic Meter,136.077597
Portugal,Household,2021,October,Million Cubic Meter,156.970022
Portugal,Power,2021,November,Million Cubic Meter,237.047619
Portugal,Industrial,2021,November,Million Cubic Meter,112.184741
Portugal,Household,2021,November,Million Cubic Meter,186.29145
Portugal,Power,2021,December,Million Cubic Meter,182.857143
Portugal,Industrial,2021,December,Million Cubic Meter,81.127299
Portugal,Household,2021,December,Million Cubic Meter,214.682225
Portugal,Power,2020,January,Million Cubic Meter,249.428571
Portugal,Industrial,2020,January,Million Cubic Meter,86.698031
Portugal,Household,2020,January,Million Cubic Meter,206.444826
Portugal,Power,2020,February,Million Cubic Meter,203.047619
Portugal,Industrial,2020,February,Million Cubic Meter,84.381909
Portugal,Household,2020,February,Million Cubic Meter,181.903805
Portugal,Power,2020,March,Million Cubic Meter,216.095238
Portugal,Industrial,2020,March,Million Cubic Meter,97.118766
Portugal,Household,2020,March,Million Cubic Meter,198.500282
Portugal,Power,2020,April,Million Cubic Meter,165.52381
Portugal,Industrial,2020,April,Million Cubic Meter,101.129925
Portugal,Household,2020,April,Million Cubic Meter,173.441504
Portugal,Power,2020,May,Million Cubic Meter,216.571429
Portugal,Industrial,2020,May,Million Cubic Meter,143.842577
Portugal,Household,2020,May,Million Cubic Meter,119.395518
Portugal,Power,2020,June,Million Cubic Meter,249.333333
Portugal,Industrial,2020,June,Million Cubic Meter,171.679772
Portugal,Household,2020,June,Million Cubic Meter,99.558323
Portugal,Power,2020,July,Million Cubic Meter,268
Portugal,Industrial,2020,July,Million Cubic Meter,176.767976
Portugal,Household,2020,July,Million Cubic Meter,91.232024
Portugal,Power,2020,August,Million Cubic Meter,261.809524
Portugal,Industrial,2020,August,Million Cubic Meter,169.010035
Portugal,Household,2020,August,Million Cubic Meter,81.656631
Portugal,Power,2020,September,Million Cubic Meter,237.714286
Portugal,Industrial,2020,September,Million Cubic Meter,151.207512
Portugal,Household,2020,September,Million Cubic Meter,99.17344
Portugal,Power,2020,October,Million Cubic Meter,230.761905
Portugal,Industrial,2020,October,Million Cubic Meter,119.019464
Portugal,Household,2020,October,Million Cubic Meter,126.694822
Portugal,Power,2020,November,Million Cubic Meter,235.333333
Portugal,Industrial,2020,November,Million Cubic Meter,95.853493
Portugal,Household,2020,November,Million Cubic Meter,173.860793
Portugal,Power,2020,December,Million Cubic Meter,143.52381
Portugal,Industrial,2020,December,Million Cubic Meter,59.902134
Portugal,Household,2020,December,Million Cubic Meter,196.478818
Romania,Power,2024,January,Million Cubic Meter,249.189476
Romania,Industrial,2024,January,Million Cubic Meter,299.182445
Romania,Household,2024,January,Million Cubic Meter,1201.429121
Romania,Power,2024,February,Million Cubic Meter,209.096667
Romania,Industrial,2024,February,Million Cubic Meter,275.344405
Romania,Household,2024,February,Million Cubic Meter,809.941576
Romania,Power,2024,March,Million Cubic Meter,206.028439
Romania,Industrial,2024,March,Million Cubic Meter,282.356719
Romania,Household,2024,March,Million Cubic Meter,763.572527
Romania,Power,2024,April,Million Cubic Meter,62.677715
